device_id,device_name,field_name,previous_value,cubemx_value,resolution,source_path
stmicroelectronics::stm32h563lihxq,STM32H563LIHxQ,package_types,BGA,TFBGA225,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563miyxq,STM32H563MIYxQ,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563miyxq,STM32H563MIYxQ,ram_bytes,1318912,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563miyxq,STM32H563MIYxQ,package_types,CSP,WLCSP80,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563rgtx,STM32H563RGTx,flash_bytes,2097152,1048576,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563rgtx,STM32H563RGTx,ram_bytes,1318912,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563rgtx,STM32H563RGTx,package_types,QFP,LQFP64,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563rgvx,STM32H563RGVx,flash_bytes,2097152,1048576,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563rgvx,STM32H563RGVx,ram_bytes,1318912,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563rgvx,STM32H563RGVx,package_types,QFN,VFQFPN68,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563ritx,STM32H563RITx,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563ritx,STM32H563RITx,ram_bytes,1318912,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563ritx,STM32H563RITx,package_types,QFP,LQFP64,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563rivx,STM32H563RIVx,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563rivx,STM32H563RIVx,ram_bytes,1318912,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563rivx,STM32H563RIVx,package_types,QFN,VFQFPN68,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563vgtx,STM32H563VGTx,flash_bytes,2097152,1048576,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563vgtx,STM32H563VGTx,ram_bytes,1318912,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563vgtx,STM32H563VGTx,package_types,QFP,LQFP100,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563vgtx,STM32H563VGTx,pin_counts,64,100,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32H563VGTx.xml
stmicroelectronics::stm32h563vitx,STM32H563VITx,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563vitx,STM32H563VITx,ram_bytes,1318912,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563vitx,STM32H563VITx,package_types,QFP,LQFP100,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563vitxq,STM32H563VITxQ,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563vitxq,STM32H563VITxQ,ram_bytes,1318912,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563vitxq,STM32H563VITxQ,package_types,QFP,LQFP100,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563zgtx,STM32H563ZGTx,flash_bytes,2097152,1048576,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563zgtx,STM32H563ZGTx,ram_bytes,1318912,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563zgtx,STM32H563ZGTx,package_types,QFP,LQFP144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563zitx,STM32H563ZITx,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563zitx,STM32H563ZITx,ram_bytes,1318912,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563zitx,STM32H563ZITx,package_types,QFP,LQFP144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563zitxq,STM32H563ZITxQ,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563zitxq,STM32H563ZITxQ,ram_bytes,1318912,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h563zitxq,STM32H563ZITxQ,package_types,QFP,LQFP144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573aiix,STM32H573AIIx,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573aiix,STM32H573AIIx,ram_bytes,1318912,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573aiix,STM32H573AIIx,package_types,BGA,UFBGA169,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573aiixq,STM32H573AIIxQ,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573aiixq,STM32H573AIIxQ,ram_bytes,1318912,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573aiixq,STM32H573AIIxQ,package_types,BGA,UFBGA169,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573iikx,STM32H573IIKx,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573iikx,STM32H573IIKx,ram_bytes,1318912,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573iikx,STM32H573IIKx,package_types,BGA,UFBGA176,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573iikx,STM32H573IIKx,pin_counts,176,201,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32H573IIKx.xml
stmicroelectronics::stm32h573iikxq,STM32H573IIKxQ,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573iikxq,STM32H573IIKxQ,ram_bytes,1318912,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573iikxq,STM32H573IIKxQ,package_types,BGA,UFBGA176,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573iikxq,STM32H573IIKxQ,pin_counts,176,201,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32H573IIKxQ.xml
stmicroelectronics::stm32h573iitx,STM32H573IITx,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573iitx,STM32H573IITx,ram_bytes,1318912,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573iitx,STM32H573IITx,package_types,QFP,LQFP176,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573iitxq,STM32H573IITxQ,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573iitxq,STM32H573IITxQ,ram_bytes,1318912,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573iitxq,STM32H573IITxQ,package_types,QFP,LQFP176,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573lihxq,STM32H573LIHxQ,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573lihxq,STM32H573LIHxQ,ram_bytes,1318912,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573lihxq,STM32H573LIHxQ,package_types,BGA,TFBGA225,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573miyxq,STM32H573MIYxQ,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573miyxq,STM32H573MIYxQ,ram_bytes,1318912,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573miyxq,STM32H573MIYxQ,package_types,CSP,WLCSP80,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573ritx,STM32H573RITx,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573ritx,STM32H573RITx,ram_bytes,1318912,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573ritx,STM32H573RITx,package_types,QFP,LQFP64,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573rivx,STM32H573RIVx,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573rivx,STM32H573RIVx,ram_bytes,1318912,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573rivx,STM32H573RIVx,package_types,QFN,VFQFPN68,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573vitx,STM32H573VITx,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573vitx,STM32H573VITx,ram_bytes,1318912,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573vitx,STM32H573VITx,package_types,QFP,LQFP100,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573vitxq,STM32H573VITxQ,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573vitxq,STM32H573VITxQ,ram_bytes,1318912,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573vitxq,STM32H573VITxQ,package_types,QFP,LQFP100,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573zitx,STM32H573ZITx,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573zitx,STM32H573ZITx,ram_bytes,1318912,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573zitx,STM32H573ZITx,package_types,QFP,LQFP144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573zitxq,STM32H573ZITxQ,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573zitxq,STM32H573ZITxQ,ram_bytes,1318912,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h573zitxq,STM32H573ZITxQ,package_types,QFP,LQFP144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h5e4ajix,STM32H5E4AJIx,flash_bytes,8388608,4194304,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h5e4ajix,STM32H5E4AJIx,ram_bytes,3153920,1572864,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h5e4ajix,STM32H5E4AJIx,package_types,BGA,UFBGA169,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h5e4ajixq,STM32H5E4AJIxQ,flash_bytes,8388608,4194304,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h5e4ajixq,STM32H5E4AJIxQ,ram_bytes,3153920,1572864,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h5e4ajixq,STM32H5E4AJIxQ,package_types,BGA,UFBGA169,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h5e4akix,STM32H5E4AKIx,ram_bytes,3153920,1572864,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h5e4akix,STM32H5E4AKIx,package_types,BGA,UFBGA169,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h5e4ijkx,STM32H5E4IJKx,flash_bytes,8388608,4194304,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h5e4ijkx,STM32H5E4IJKx,ram_bytes,3153920,1572864,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h5e4ijkx,STM32H5E4IJKx,package_types,BGA,UFBGA176,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h5e4ijkx,STM32H5E4IJKx,pin_counts,176,201,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32H5E4IJKx.xml
stmicroelectronics::stm32h5e4ijkxq,STM32H5E4IJKxQ,flash_bytes,8388608,4194304,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h5e4ijkxq,STM32H5E4IJKxQ,ram_bytes,3153920,1572864,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h5e4ijkxq,STM32H5E4IJKxQ,package_types,BGA,UFBGA176,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h5e4ijkxq,STM32H5E4IJKxQ,pin_counts,176,201,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32H5E4IJKxQ.xml
stmicroelectronics::stm32h5e4ijtx,STM32H5E4IJTx,flash_bytes,8388608,4194304,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h5e4ijtx,STM32H5E4IJTx,ram_bytes,3153920,1572864,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h5e4ijtx,STM32H5E4IJTx,package_types,QFP,LQFP176,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h5e4ijtxq,STM32H5E4IJTxQ,flash_bytes,8388608,4194304,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h5e4ijtxq,STM32H5E4IJTxQ,ram_bytes,3153920,1572864,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h5e4ijtxq,STM32H5E4IJTxQ,package_types,QFP,LQFP176,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h5e4ikkx,STM32H5E4IKKx,ram_bytes,3153920,1572864,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h5e4ikkx,STM32H5E4IKKx,package_types,BGA,UFBGA176,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h5e4ikkx,STM32H5E4IKKx,pin_counts,176,201,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32H5E4IKKx.xml
stmicroelectronics::stm32h5e4iktx,STM32H5E4IKTx,ram_bytes,3153920,1572864,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h5e4iktx,STM32H5E4IKTx,package_types,QFP,LQFP176,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h5e4vjtx,STM32H5E4VJTx,flash_bytes,8388608,4194304,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32h5e4vjtx,STM32H5E4VJTx,ram_bytes,3153920,1572864,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
