pack_vendor,pack_name,pack_version,pdsc_url,deprecated,replacement,index_timestamp,selected_for_import,fetch_status,device_count,error
SiliconLabs,GeckoPlatform_MGM21_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_MGM21_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_MGM22_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_MGM22_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_MGM24_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_MGM24_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_ZGM23_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_ZGM23_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32FG28_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32FG28_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32ZG28_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32ZG28_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32MR21_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32MR21_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32SG23_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32SG23_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32SG28_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32SG28_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFM32PG28_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFM32PG28_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFM32PG26_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFM32PG26_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32BG26_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32BG26_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32MG26_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32MG26_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_FGM23_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_FGM23_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_MGM26_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_MGM26_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_BGM26_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_BGM26_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_MGM27_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_MGM27_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_SIBG301_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_SIBG301_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_SIMG301_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_SIMG301_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
YTMicro,YTM32B1ME1_DFP,1.4.1,https://doc.ytmicro.com/keil/YTMicro.YTM32B1ME1_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Toshiba,TXZplus4E-M4H_DFP,1.0.0,https://toshiba.semicon-storage.com/content/dam/toshiba-ss-v3/master/en/semiconductor/product/dl/device-family-pack/Toshiba.TXZplus4E-M4H_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Toshiba,TX04-M471_DFP,1.0.1,https://toshiba.semicon-storage.com/content/dam/toshiba-ss-v3/master/en/semiconductor/product/dl/device-family-pack/Toshiba.TX04-M471_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Toshiba,TXZ4Aplus-M4K1_DFP,1.0.1,https://toshiba.semicon-storage.com/content/dam/toshiba-ss-v3/master/en/semiconductor/product/dl/device-family-pack/Toshiba.TXZ4Aplus-M4K1_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Amiccom,SoC_DFP,0.2.4,https://www.amiccom.com.tw/download/Amiccom_DeviceFamilyPack/Amiccom.SoC_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32FG2D_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32FG2D_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_BGM27_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_BGM27_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
FMD,FT32F0xx_DFP,1.1.4,https://www.fremontmicro.com/upload/tools/pack/FMD.FT32F0xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
FMD,FT32F1xx_DFP,1.0.3,https://www.fremontmicro.com/upload/tools/pack/FMD.FT32F1xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,SAMR34_DFP,2.2.187,https://packs.download.microchip.com/Microchip.SAMR34_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,STM32U0xx_DFP,2.2.0,https://www.keil.com/pack/Keil.STM32U0xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,yes,ok,48,
AnalogDevices,ADuCM302x_DFP,4.0.0,https://download.analog.com/tools/EZBoards/CM302x/Releases/AnalogDevices.ADuCM302x_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Nuvoton,NuMicroM0_DFP,1.0.2,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM0_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Nuvoton,NuMicroM4_DFP,1.0.2,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM4_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Nuvoton,NuMicroCM23_DFP,1.0.4,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroCM23_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Nuvoton,NuMicroCM33_DFP,1.0.1,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroCM33_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,PIC32CK-SG_DFP,1.7.233,https://packs.download.microchip.com/Microchip.PIC32CK-SG_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Nuvoton,NuMicroCM23_DFP,1.0.4,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroCM23_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
FMD,FT32F4xx_DFP,1.0.1,https://www.fremontmicro.com/upload/tools/pack/FMD.FT32F4xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
APEXMIC,APM32F1xx_DFP,1.0.5,https://global.geehy.com/uploads/tool/APEXMIC.APM32F1xx_DFP.pdsc,2026-04-20,Geehy.APM32F1xx_DFP,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Geehy,APM32F445_446_DFP,1.0.0,https://global.geehy.com/uploads/tool/Geehy.APM32F445_446_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Geehy,APM32S1xx_DFP,1.0.2,https://global.geehy.com/uploads/tool/Geehy.APM32S1xx_DFP.pdsc,2026-04-20,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,SAMG_DFP,3.10.223,https://packs.download.microchip.com/Microchip.SAMG_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Geehy,G32R4xx_DFP,1.0.3,https://global.geehy.com/uploads/tool/Geehy.G32R4xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Infineon,TLE994x_5x_DFP,2.1.0-announcement,https://itools.infineon.com/cmsis_packs/TLE994x_5x/Infineon.TLE994x_5x_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Nuvoton,NuMicroM23_DFP,1.0.7,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroM23_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
ARM,Cortex_DFP,1.2.0,https://www.keil.com/pack/ARM.Cortex_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,STM32N6xx_DFP,1.2.0,https://www.keil.com/pack/Keil.STM32N6xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,yes,ok,24,
AnalogDevices,ADuCM4x50_DFP,5.0.0,https://download.analog.com/tools/EZBoards/ADuCM4050/Releases/AnalogDevices.ADuCM4x50_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Nuvoton,NuVoice_ISD_DFP,1.0.23,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton.NuVoice_ISD_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Nuvoton,AudioSoCs_DFP,1.0.1,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton.AudioSoCs_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,PIC32CM-LE_DFP,1.4.336,https://packs.download.microchip.com/Microchip.PIC32CM-LE_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,PIC32CZ-CA80_DFP,1.7.219,https://packs.download.microchip.com/Microchip.PIC32CZ-CA80_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,PIC32CZ-CA90_DFP,1.8.226,https://packs.download.microchip.com/Microchip.PIC32CZ-CA90_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Geehy,G32F031_DFP,1.0.1,https://global.geehy.com/design/software/Geehy.G32F031_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,PIC32CM-JH_DFP,1.7.296,https://packs.download.microchip.com/Microchip.PIC32CM-JH_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,SAMD51_DFP,3.9.276,https://packs.download.microchip.com/Microchip.SAMD51_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
STMicroelectronics,stm32c5xx_dfp,2.1.0,https://developer.st.com/st-pack-server/api/v1/pack/STMicroelectronics.stm32c5xx_dfp.pdsc,,,2026-08-12T04:05:17.3114066+00:00,yes,ok,157,
Infineon,PSC3xxx_DFP,1.0.0,https://itools.infineon.com/cmsis_packs/PSC3xxx_DFP/Infineon.PSC3xxx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Renesas,RA_DFP,6.5.1,https://www2.renesas.eu/Keil_MDK_Packs/Renesas.RA_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
AnalogDevices,ADuCM36x_DFP,2.1.0,https://download.analog.com/tools/EZBoards/CM36x/Releases/AnalogDevices.ADuCM36x_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Geehy,APM32E1xx_DFP,1.0.5,https://global.geehy.com/uploads/tool/Geehy.APM32E1xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Geehy,APM32F00x_DFP,1.0.7,https://global.geehy.com/uploads/tool/Geehy.APM32F00x_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Geehy,APM32F035_DFP,1.0.4,https://global.geehy.com/uploads/tool/Geehy.APM32F035_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Geehy,APM32F0xx_DFP,1.1.4,https://global.geehy.com/uploads/tool/Geehy.APM32F0xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Geehy,APM32F1xx_DFP,1.2.1,https://global.geehy.com/uploads/tool/Geehy.APM32F1xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Geehy,APM32F4xx_DFP,1.0.12,https://global.geehy.com/uploads/tool/Geehy.APM32F4xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Geehy,G32R5xx_DFP,1.0.2,https://global.geehy.com/uploads/tool/Geehy.G32R5xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Infineon,T2G-B-H_DFP,1.2.2,https://itools.infineon.com/cmsis_packs/T2G-B-H/Infineon.T2G-B-H_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Infineon,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Infineon,PSE8xxx_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/PSE8xxx_DFP/Infineon.PSE8xxx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/Infineon.T2G-C-2D_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MCXA154_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MCXA154_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MIMXRT1064_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MIMXRT1064_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MIMXRT1061_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MIMXRT1061_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MIMXRT1062_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MIMXRT1062_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,LPC845_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.LPC845_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,LPC54005_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.LPC54005_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,LPC54607_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.LPC54607_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MIMXRT1052_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MIMXRT1052_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MKE14Z7_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MKE14Z7_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MKE14Z4_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MKE14Z4_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MKE15Z4_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MKE15Z4_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MKE16Z4_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MKE16Z4_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,LPC5526_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.LPC5526_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,LPC55S26_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.LPC55S26_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,LPC55S28_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.LPC55S28_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,LPC55S66_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.LPC55S66_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,LPC55S69_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.LPC55S69_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,LPC5512_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.LPC5512_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,LPC5514_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.LPC5514_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,LPC5516_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.LPC5516_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MIMXRT633S_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MIMXRT633S_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MIMXRT685S_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MIMXRT685S_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MKM35Z7_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MKM35Z7_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,LPC55S06_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.LPC55S06_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,LPC5502_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.LPC5502_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,LPC5504_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.LPC5504_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,LPC5506_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.LPC5506_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MIMXRT1024_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MIMXRT1024_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MIMXRT533S_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MIMXRT533S_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MIMXRT555S_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MIMXRT555S_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MIMXRT595S_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MIMXRT595S_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MIMXRT1171_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MIMXRT1171_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MIMXRT1172_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MIMXRT1172_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MIMXRT1173_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MIMXRT1173_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MIMXRT1165_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MIMXRT1165_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MIMXRT1166_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MIMXRT1166_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MKE12Z7_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MKE12Z7_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MKE13Z7_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MKE13Z7_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MKE17Z7_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MKE17Z7_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,LPC5534_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.LPC5534_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,LPC5536_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.LPC5536_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,LPC55S36_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.LPC55S36_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,LPC864_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.LPC864_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,LPC865_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.LPC865_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MCXA153_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MCXA153_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MCXA142_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MCXA142_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MCXA152_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MCXA152_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MCXA143_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MCXA143_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MCXN947_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MCXN947_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MCXN946_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MCXN946_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MCXN547_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MCXN547_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MIMXRT1181_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MIMXRT1181_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MIMXRT1187_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MIMXRT1187_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MIMXRT1182_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MIMXRT1182_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MKE13Z9_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MKE13Z9_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MKE12Z9_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MKE12Z9_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MCXN235_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MCXN235_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MCXN236_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MCXN236_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MCXA145_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MCXA145_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MCXC244_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MCXC244_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MCXC143_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MCXC143_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MCXC141_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MCXC141_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MCXA155_DFP,26.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MCXA155_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
